type,year,city,n
Yerli,2011,Afyonkarahisar,3
Yerli,2011,Agri,1
Yerli,2011,Aksaray,8
Yerli,2011,Amasya,0
Yerli,2011,Ankara,131
Yerli,2011,Antalya,57
Yerli,2011,Ardahan,7
Yerli,2011,Artvin,0
Yerli,2011,Aydin,53
Yerli,2011,Balikesir,0
Yerli,2011,Bartin,30
Yerli,2011,Batman,11
Yerli,2011,Bayburt,0
Yerli,2011,Bilecik,0
Yerli,2011,Bingol,25
Yerli,2011,Bitlis,14
Yerli,2011,Bolu,21
Yerli,2011,Burdur,4
Yerli,2011,Bursa,38
Yerli,2011,Canakkale,0
Yerli,2011,Cankiri,6
Yerli,2011,Corum,59
Yerli,2011,Denizli,35
Yerli,2011,Diyarbakir,10
Yerli,2011,Duzce,16
Yerli,2011,Edirne,0
Yerli,2011,Elazig,42
Yerli,2011,Erzincan,5
Yerli,2011,Erzurum,11
Yerli,2011,Eskisehir,44
Yerli,2011,Gaziantep,73
Yerli,2011,Giresun,9
Yerli,2011,Gumushane,1
Yerli,2011,Hakkari,0
Yerli,2011,Hatay,49
Yerli,2011,Igdir,4
Yerli,2011,Isparta,4
Yerli,2011,Istanbul,1433
Yerli,2011,Izmir,419
Yerli,2011,Kahramanmaras,27
Yerli,2011,Karabuk,12
Yerli,2011,Karaman,0
Yerli,2011,Kars,7
Yerli,2011,Kastamonu,9
Yerli,2011,Kayseri,53
Yerli,2011,Kilis,1
Yerli,2011,Kirikkale,4
Yerli,2011,Kirklareli,3
Yerli,2011,Kirsehir,15
Yerli,2011,Kocaeli,51
Yerli,2011,Konya,31
Yerli,2011,Kutahya,9
Yerli,2011,Malatya,103
Yerli,2011,Manisa,38
Yerli,2011,Mardin,23
Yerli,2011,Mersin,21
Yerli,2011,Mugla,27
Yerli,2011,Mus,0
Yerli,2011,Nevsehir,8
Yerli,2011,Nigde,15
Yerli,2011,Ordu,9
Yerli,2011,Osmaniye,7
Yerli,2011,Rize,23
Yerli,2011,Sakarya,46
Yerli,2011,Samsun,63
Yerli,2011,Sanliurfa,15
Yerli,2011,Siirt,4
Yerli,2011,Sinop,48
Yerli,2011,Sirnak,0
Yerli,2011,Sivas,20
Yerli,2011,Tekirdag,0
Yerli,2011,Tokat,0
Yerli,2011,Trabzon,9
Yerli,2011,Tunceli,5
Yerli,2011,Usak,5
Yerli,2011,Van,5
Yerli,2011,Yalova,12
Yerli,2011,Yozgat,9
Yerli,2011,Zonguldak,44
Yerli,2012,Adana,93
Yerli,2012,Adiyaman,14
Yerli,2012,Afyonkarahisar,0
Yerli,2012,Agri,12
Yerli,2012,Aksaray,14
Yerli,2012,Amasya,6
Yerli,2012,Ankara,128
Yerli,2012,Antalya,93
Yerli,2012,Ardahan,7
Yerli,2012,Artvin,1
Yerli,2012,Aydin,97
Yerli,2012,Balikesir,66
Yerli,2012,Bartin,13
Yerli,2012,Batman,19
Yerli,2012,Bayburt,1
Yerli,2012,Bilecik,0
Yerli,2012,Bingol,5
Yerli,2012,Bitlis,19
Yerli,2012,Bolu,4
Yerli,2012,Burdur,8
Yerli,2012,Bursa,66
Yerli,2012,Canakkale,19
Yerli,2012,Cankiri,6
Yerli,2012,Corum,35
Yerli,2012,Denizli,36
Yerli,2012,Diyarbakir,18
Yerli,2012,Duzce,18
Yerli,2012,Edirne,0
Yerli,2012,Elazig,53
Yerli,2012,Erzincan,4
Yerli,2012,Erzurum,8
Yerli,2012,Eskisehir,47
Yerli,2012,Gaziantep,46
Yerli,2012,Giresun,13
Yerli,2012,Gumushane,6
Yerli,2012,Hakkari,1
Yerli,2012,Hatay,33
Yerli,2012,Igdir,19
Yerli,2012,Isparta,8
Yerli,2012,Istanbul,2127
Yerli,2012,Izmir,453
Yerli,2012,Kahramanmaras,20
Yerli,2012,Karabuk,6
Yerli,2012,Karaman,0
Yerli,2012,Kars,4
Yerli,2012,Kastamonu,25
Yerli,2012,Kayseri,15
Yerli,2012,Kilis,10
Yerli,2012,Kirikkale,2
Yerli,2012,Kirklareli,7
Yerli,2012,Kirsehir,22
Yerli,2012,Kocaeli,57
Yerli,2012,Konya,48
Yerli,2012,Kutahya,11
Yerli,2012,Malatya,82
Yerli,2012,Manisa,34
Yerli,2012,Mardin,5
Yerli,2012,Mersin,54
Yerli,2012,Mugla,52
Yerli,2012,Mus,2
Yerli,2012,Nevsehir,16
Yerli,2012,Nigde,15
Yerli,2012,Ordu,22
Yerli,2012,Osmaniye,7
Yerli,2012,Rize,17
Yerli,2012,Sakarya,18
Yerli,2012,Samsun,64
Yerli,2012,Sanliurfa,11
Yerli,2012,Siirt,3
Yerli,2012,Sinop,37
Yerli,2012,Sirnak,12
Yerli,2012,Sivas,6
Yerli,2012,Tekirdag,38
Yerli,2012,Tokat,3
Yerli,2012,Trabzon,26
Yerli,2012,Tunceli,8
Yerli,2012,Usak,8
Yerli,2012,Van,1
Yerli,2012,Yalova,49
Yerli,2012,Yozgat,5
Yerli,2012,Zonguldak,47
Yerli,2013,Adana,222
Yerli,2013,Adiyaman,13
Yerli,2013,Afyonkarahisar,4
Yerli,2013,Agri,0
Yerli,2013,Aksaray,1
Yerli,2013,Amasya,6
Yerli,2013,Ankara,272
Yerli,2013,Antalya,90
Yerli,2013,Ardahan,3
Yerli,2013,Artvin,2
Yerli,2013,Aydin,24
Yerli,2013,Balikesir,43
Yerli,2013,Bartin,9
Yerli,2013,Batman,11
Yerli,2013,Bayburt,0
Yerli,2013,Bilecik,0
Yerli,2013,Bingol,6
Yerli,2013,Bitlis,18
Yerli,2013,Bolu,9
Yerli,2013,Burdur,8
Yerli,2013,Bursa,66
Yerli,2013,Canakkale,14
Yerli,2013,Cankiri,3
Yerli,2013,Corum,15
Yerli,2013,Denizli,9
Yerli,2013,Diyarbakir,20
Yerli,2013,Duzce,3
Yerli,2013,Edirne,10
Yerli,2013,Elazig,24
Yerli,2013,Erzincan,0
Yerli,2013,Erzurum,10
Yerli,2013,Eskisehir,40
Yerli,2013,Gaziantep,17
Yerli,2013,Giresun,32
Yerli,2013,Gumushane,0
Yerli,2013,Hakkari,3
Yerli,2013,Hatay,17
Yerli,2013,Igdir,9
Yerli,2013,Isparta,7
Yerli,2013,Istanbul,3194
Yerli,2013,Izmir,351
Yerli,2013,Kahramanmaras,10
Yerli,2013,Karabuk,9
Yerli,2013,Karaman,1
Yerli,2013,Kars,3
Yerli,2013,Kastamonu,3
Yerli,2013,Kayseri,21
Yerli,2013,Kilis,5
Yerli,2013,Kirikkale,7
Yerli,2013,Kirklareli,10
Yerli,2013,Kirsehir,9
Yerli,2013,Kocaeli,56
Yerli,2013,Konya,70
Yerli,2013,Kutahya,4
Yerli,2013,Malatya,42
Yerli,2013,Manisa,30
Yerli,2013,Mardin,7
Yerli,2013,Mersin,62
Yerli,2013,Mugla,34
Yerli,2013,Mus,7
Yerli,2013,Nevsehir,2
Yerli,2013,Nigde,2
Yerli,2013,Ordu,14
Yerli,2013,Osmaniye,0
Yerli,2013,Rize,10
Yerli,2013,Sakarya,28
Yerli,2013,Samsun,80
Yerli,2013,Sanliurfa,9
Yerli,2013,Siirt,3
Yerli,2013,Sinop,21
Yerli,2013,Sirnak,2
Yerli,2013,Sivas,22
Yerli,2013,Tekirdag,2
Yerli,2013,Tokat,2
Yerli,2013,Trabzon,54
Yerli,2013,Tunceli,5
Yerli,2013,Usak,4
Yerli,2013,Van,21
Yerli,2013,Yalova,11
Yerli,2013,Yozgat,4
Yerli,2013,Zonguldak,30
Yerli,2014,Adana,74
Yerli,2014,Adiyaman,5
Yerli,2014,Afyonkarahisar,17
Yerli,2014,Agri,8
Yerli,2014,Aksaray,8
Yerli,2014,Amasya,3
Yerli,2014,Ankara,203
Yerli,2014,Antalya,123
Yerli,2014,Ardahan,10
Yerli,2014,Artvin,13
Yerli,2014,Aydin,53
Yerli,2014,Balikesir,34
Yerli,2014,Bartin,43
Yerli,2014,Batman,7
Yerli,2014,Bayburt,4
Yerli,2014,Bilecik,0
Yerli,2014,Bingol,16
Yerli,2014,Bitlis,40
Yerli,2014,Bolu,17
Yerli,2014,Burdur,8
Yerli,2014,Bursa,124
Yerli,2014,Canakkale,15
Yerli,2014,Cankiri,5
Yerli,2014,Corum,21
Yerli,2014,Denizli,49
Yerli,2014,Diyarbakir,18
Yerli,2014,Duzce,18
Yerli,2014,Edirne,43
Yerli,2014,Elazig,49
Yerli,2014,Erzincan,2
Yerli,2014,Erzurum,11
Yerli,2014,Eskisehir,62
Yerli,2014,Gaziantep,46
Yerli,2014,Giresun,27
Yerli,2014,Gumushane,4
Yerli,2014,Hakkari,3
Yerli,2014,Hatay,38
Yerli,2014,Igdir,2
Yerli,2014,Isparta,15
Yerli,2014,Istanbul,2644
Yerli,2014,Izmir,531
Yerli,2014,Kahramanmaras,32
Yerli,2014,Karabuk,15
Yerli,2014,Karaman,5
Yerli,2014,Kars,10
Yerli,2014,Kastamonu,7
Yerli,2014,Kayseri,37
Yerli,2014,Kilis,17
Yerli,2014,Kirikkale,20
Yerli,2014,Kirklareli,40
Yerli,2014,Kirsehir,12
Yerli,2014,Kocaeli,89
Yerli,2014,Konya,72
Yerli,2014,Kutahya,19
Yerli,2014,Malatya,54
Yerli,2014,Manisa,87
Yerli,2014,Mardin,5
Yerli,2014,Mersin,64
Yerli,2014,Mugla,68
Yerli,2014,Mus,15
Yerli,2014,Nevsehir,8
Yerli,2014,Nigde,15
Yerli,2014,Ordu,73
Yerli,2014,Osmaniye,17
Yerli,2014,Rize,26
Yerli,2014,Sakarya,51
Yerli,2014,Samsun,62
Yerli,2014,Sanliurfa,33
Yerli,2014,Siirt,12
Yerli,2014,Sinop,15
Yerli,2014,Sirnak,8
Yerli,2014,Sivas,24
Yerli,2014,Tekirdag,29
Yerli,2014,Tokat,4
Yerli,2014,Trabzon,56
Yerli,2014,Tunceli,8
Yerli,2014,Usak,24
Yerli,2014,Van,15
Yerli,2014,Yalova,4
Yerli,2014,Yozgat,9
Yerli,2014,Zonguldak,57
Yerli,2015,Adana,61
Yerli,2015,Adiyaman,1
Yerli,2015,Afyonkarahisar,15
Yerli,2015,Agri,12
Yerli,2015,Aksaray,9
Yerli,2015,Amasya,6
Yerli,2015,Ankara,167
Yerli,2015,Antalya,81
Yerli,2015,Ardahan,5
Yerli,2015,Artvin,12
Yerli,2015,Aydin,80
Yerli,2015,Balikesir,36
Yerli,2015,Bartin,26
Yerli,2015,Batman,10
Yerli,2015,Bayburt,4
Yerli,2015,Bilecik,0
Yerli,2015,Bingol,16
Yerli,2015,Bitlis,27
Yerli,2015,Bolu,27
Yerli,2015,Burdur,4
Yerli,2015,Bursa,117
Yerli,2015,Canakkale,12
Yerli,2015,Cankiri,18
Yerli,2015,Corum,32
Yerli,2015,Denizli,30
Yerli,2015,Diyarbakir,15
Yerli,2015,Duzce,25
Yerli,2015,Edirne,29
Yerli,2015,Elazig,36
Yerli,2015,Erzincan,1
Yerli,2015,Erzurum,8
Yerli,2015,Eskisehir,54
Yerli,2015,Gaziantep,32
Yerli,2015,Giresun,30
Yerli,2015,Gumushane,2
Yerli,2015,Hakkari,6
Yerli,2015,Hatay,82
Yerli,2015,Igdir,3
Yerli,2015,Isparta,5
Yerli,2015,Istanbul,2933
Yerli,2015,Izmir,415
Yerli,2015,Kahramanmaras,30
Yerli,2015,Karabuk,26
Yerli,2015,Karaman,3
Yerli,2015,Kars,9
Yerli,2015,Kastamonu,17
Yerli,2015,Kayseri,64
Yerli,2015,Kilis,13
Yerli,2015,Kirikkale,5
Yerli,2015,Kirklareli,34
Yerli,2015,Kirsehir,17
Yerli,2015,Kocaeli,160
Yerli,2015,Konya,91
Yerli,2015,Kutahya,8
Yerli,2015,Malatya,80
Yerli,2015,Manisa,45
Yerli,2015,Mardin,11
Yerli,2015,Mersin,40
Yerli,2015,Mugla,57
Yerli,2015,Mus,3
Yerli,2015,Nevsehir,7
Yerli,2015,Nigde,3
Yerli,2015,Ordu,52
Yerli,2015,Osmaniye,9
Yerli,2015,Rize,18
Yerli,2015,Sakarya,83
Yerli,2015,Samsun,48
Yerli,2015,Sanliurfa,17
Yerli,2015,Siirt,22
Yerli,2015,Sinop,18
Yerli,2015,Sirnak,6
Yerli,2015,Sivas,20
Yerli,2015,Tekirdag,72
Yerli,2015,Tokat,7
Yerli,2015,Trabzon,76
Yerli,2015,Tunceli,5
Yerli,2015,Usak,16
Yerli,2015,Van,25
Yerli,2015,Yalova,32
Yerli,2015,Yozgat,7
Yerli,2015,Zonguldak,80
Yerli,2016,Adana,86
Yerli,2016,Adiyaman,17
Yerli,2016,Afyonkarahisar,16
Yerli,2016,Agri,14
Yerli,2016,Aksaray,19
Yerli,2016,Amasya,6
Yerli,2016,Ankara,193
Yerli,2016,Antalya,64
Yerli,2016,Ardahan,0
Yerli,2016,Artvin,20
Yerli,2016,Aydin,67
Yerli,2016,Balikesir,54
Yerli,2016,Bartin,18
Yerli,2016,Batman,18
Yerli,2016,Bayburt,5
Yerli,2016,Bilecik,0
Yerli,2016,Bingol,26
Yerli,2016,Bitlis,23
Yerli,2016,Bolu,25
Yerli,2016,Burdur,22
Yerli,2016,Bursa,109
Yerli,2016,Canakkale,38
Yerli,2016,Cankiri,13
Yerli,2016,Corum,27
Yerli,2016,Denizli,58
Yerli,2016,Diyarbakir,10
Yerli,2016,Duzce,22
Yerli,2016,Edirne,27
Yerli,2016,Elazig,40
Yerli,2016,Erzincan,0
Yerli,2016,Erzurum,6
Yerli,2016,Eskisehir,41
Yerli,2016,Gaziantep,55
Yerli,2016,Giresun,27
Yerli,2016,Gumushane,3
Yerli,2016,Hakkari,6
Yerli,2016,Hatay,86
Yerli,2016,Igdir,6
Yerli,2016,Isparta,10
Yerli,2016,Istanbul,3252
Yerli,2016,Izmir,704
Yerli,2016,Kahramanmaras,18
Yerli,2016,Karabuk,34
Yerli,2016,Karaman,4
Yerli,2016,Kars,10
Yerli,2016,Kastamonu,20
Yerli,2016,Kayseri,136
Yerli,2016,Kilis,10
Yerli,2016,Kirikkale,23
Yerli,2016,Kirklareli,42
Yerli,2016,Kirsehir,13
Yerli,2016,Kocaeli,161
Yerli,2016,Konya,78
Yerli,2016,Kutahya,24
Yerli,2016,Malatya,67
Yerli,2016,Manisa,39
Yerli,2016,Mardin,1
Yerli,2016,Mersin,44
Yerli,2016,Mugla,43
Yerli,2016,Mus,6
Yerli,2016,Nevsehir,9
Yerli,2016,Nigde,11
Yerli,2016,Ordu,57
Yerli,2016,Osmaniye,21
Yerli,2016,Rize,42
Yerli,2016,Sakarya,57
Yerli,2016,Samsun,72
Yerli,2016,Sanliurfa,7
Yerli,2016,Siirt,2
Yerli,2016,Sinop,16
Yerli,2016,Sirnak,0
Yerli,2016,Sivas,21
Yerli,2016,Tekirdag,70
Yerli,2016,Tokat,11
Yerli,2016,Trabzon,94
Yerli,2016,Tunceli,7
Yerli,2016,Usak,21
Yerli,2016,Van,1
Yerli,2016,Yalova,21
Yerli,2016,Yozgat,6
Yerli,2016,Zonguldak,70
Yabancı,2000,Adana,2
Yabancı,2000,Adiyaman,0
Yabancı,2000,Afyonkarahisar,0
Yabancı,2000,Agri,0
Yabancı,2000,Aksaray,0
Yabancı,2000,Amasya,0
Yabancı,2000,Ankara,32
Yabancı,2000,Antalya,0
Yabancı,2000,Ardahan,0
Yabancı,2000,Artvin,0
Yabancı,2000,Aydin,2
Yabancı,2000,Balikesir,0
Yabancı,2000,Bartin,0
Yabancı,2000,Batman,0
Yabancı,2000,Bayburt,0
Yabancı,2000,Bilecik,0
Yabancı,2000,Bingol,0
Yabancı,2000,Bitlis,0
Yabancı,2000,Bolu,0
Yabancı,2000,Burdur,0
Yabancı,2000,Bursa,2
Yabancı,2000,Canakkale,0
Yabancı,2000,Cankiri,0
Yabancı,2000,Corum,1
Yabancı,2000,Denizli,0
Yabancı,2000,Diyarbakir,3
Yabancı,2000,Duzce,0
Yabancı,2000,Edirne,0
Yabancı,2000,Elazig,0
Yabancı,2000,Erzincan,0
Yabancı,2000,Erzurum,3
Yabancı,2000,Eskisehir,1
Yabancı,2000,Gaziantep,0
Yabancı,2000,Giresun,0
Yabancı,2000,Gumushane,0
Yabancı,2000,Hakkari,0
Yabancı,2000,Hatay,0
Yabancı,2000,Igdir,0
Yabancı,2000,Isparta,0
Yabancı,2000,Istanbul,114
Yabancı,2000,Izmir,16
Yabancı,2000,Kahramanmaras,0
Yabancı,2000,Karabuk,0
Yabancı,2000,Karaman,0
Yabancı,2000,Kars,0
Yabancı,2000,Kastamonu,0
Yabancı,2000,Kayseri,0
Yabancı,2000,Kilis,0
Yabancı,2000,Kirikkale,0
Yabancı,2000,Kirklareli,0
Yabancı,2000,Kirsehir,0
Yabancı,2000,Kocaeli,2
Yabancı,2000,Konya,2
Yabancı,2000,Kutahya,0
Yabancı,2000,Malatya,0
Yabancı,2000,Manisa,0
Yabancı,2000,Mardin,0
Yabancı,2000,Mersin,2
Yabancı,2000,Mugla,0
Yabancı,2000,Mus,0
Yabancı,2000,Nevsehir,0
Yabancı,2000,Nigde,0
Yabancı,2000,Ordu,0
Yabancı,2000,Osmaniye,0
Yabancı,2000,Rize,0
Yabancı,2000,Sakarya,0
Yabancı,2000,Samsun,0
Yabancı,2000,Sanliurfa,0
Yabancı,2000,Siirt,0
Yabancı,2000,Sinop,0
Yabancı,2000,Sirnak,0
Yabancı,2000,Sivas,2
Yabancı,2000,Tekirdag,0
Yabancı,2000,Tokat,0
Yabancı,2000,Trabzon,2
Yabancı,2000,Tunceli,0
Yabancı,2000,Usak,0
Yabancı,2000,Van,2
Yabancı,2000,Yalova,0
Yabancı,2000,Yozgat,0
Yabancı,2000,Zonguldak,0
Yabancı,2001,Adana,7
Yabancı,2001,Adiyaman,0
Yabancı,2001,Afyonkarahisar,0
Yabancı,2001,Agri,0
Yabancı,2001,Aksaray,0
Yabancı,2001,Amasya,0
Yabancı,2001,Ankara,55
Yabancı,2001,Antalya,6
Yabancı,2001,Ardahan,0
Yabancı,2001,Artvin,0
Yabancı,2001,Aydin,0
Yabancı,2001,Balikesir,0
Yabancı,2001,Bartin,1
Yabancı,2001,Batman,0
Yabancı,2001,Bayburt,0
Yabancı,2001,Bilecik,0
Yabancı,2001,Bingol,0
Yabancı,2001,Bitlis,0
Yabancı,2001,Bolu,0
Yabancı,2001,Burdur,0
Yabancı,2001,Bursa,27
Yabancı,2001,Canakkale,0
Yabancı,2001,Cankiri,0
Yabancı,2001,Corum,2
Yabancı,2001,Denizli,0
Yabancı,2001,Diyarbakir,2
Yabancı,2001,Duzce,0
Yabancı,2001,Edirne,0
Yabancı,2001,Elazig,0
Yabancı,2001,Erzincan,0
Yabancı,2001,Erzurum,0
Yabancı,2001,Eskisehir,1
Yabancı,2001,Gaziantep,0
Yabancı,2001,Giresun,1
Yabancı,2001,Gumushane,0
Yabancı,2001,Hakkari,0
Yabancı,2001,Hatay,0
Yabancı,2001,Igdir,0
Yabancı,2001,Isparta,0
Yabancı,2001,Istanbul,109
Yabancı,2001,Izmir,26
Yabancı,2001,Kahramanmaras,0
Yabancı,2001,Karabuk,0
Yabancı,2001,Karaman,0
Yabancı,2001,Kars,0
Yabancı,2001,Kastamonu,0
Yabancı,2001,Kayseri,0
Yabancı,2001,Kilis,0
Yabancı,2001,Kirikkale,0
Yabancı,2001,Kirklareli,0
Yabancı,2001,Kirsehir,0
Yabancı,2001,Kocaeli,5
Yabancı,2001,Konya,4
Yabancı,2001,Kutahya,0
Yabancı,2001,Malatya,0
Yabancı,2001,Manisa,0
Yabancı,2001,Mardin,0
Yabancı,2001,Mersin,1
Yabancı,2001,Mugla,0
Yabancı,2001,Mus,0
Yabancı,2001,Nevsehir,0
Yabancı,2001,Nigde,0
Yabancı,2001,Ordu,1
Yabancı,2001,Osmaniye,0
Yabancı,2001,Rize,0
Yabancı,2001,Sakarya,0
Yabancı,2001,Samsun,3
Yabancı,2001,Sanliurfa,0
Yabancı,2001,Siirt,0
Yabancı,2001,Sinop,0
Yabancı,2001,Sirnak,0
Yabancı,2001,Sivas,2
Yabancı,2001,Tekirdag,0
Yabancı,2001,Tokat,0
Yabancı,2001,Trabzon,1
Yabancı,2001,Tunceli,0
Yabancı,2001,Usak,0
Yabancı,2001,Van,0
Yabancı,2001,Yalova,0
Yabancı,2001,Yozgat,0
Yabancı,2001,Zonguldak,0
Yabancı,2002,Adana,9
Yabancı,2002,Adiyaman,0
Yabancı,2002,Afyonkarahisar,0
Yabancı,2002,Agri,0
Yabancı,2002,Aksaray,0
Yabancı,2002,Amasya,0
Yabancı,2002,Ankara,25
Yabancı,2002,Antalya,5
Yabancı,2002,Ardahan,0
Yabancı,2002,Artvin,0
Yabancı,2002,Aydin,15
Yabancı,2002,Balikesir,0
Yabancı,2002,Bartin,1
Yabancı,2002,Batman,0
Yabancı,2002,Bayburt,0
Yabancı,2002,Bilecik,0
Yabancı,2002,Bingol,0
Yabancı,2002,Bitlis,0
Yabancı,2002,Bolu,0
Yabancı,2002,Burdur,0
Yabancı,2002,Bursa,16
Yabancı,2002,Canakkale,0
Yabancı,2002,Cankiri,0
Yabancı,2002,Corum,5
Yabancı,2002,Denizli,0
Yabancı,2002,Diyarbakir,1
Yabancı,2002,Duzce,0
Yabancı,2002,Edirne,0
Yabancı,2002,Elazig,0
Yabancı,2002,Erzincan,0
Yabancı,2002,Erzurum,4
Yabancı,2002,Eskisehir,1
Yabancı,2002,Gaziantep,0
Yabancı,2002,Giresun,1
Yabancı,2002,Gumushane,0
Yabancı,2002,Hakkari,0
Yabancı,2002,Hatay,0
Yabancı,2002,Igdir,0
Yabancı,2002,Isparta,0
Yabancı,2002,Istanbul,99
Yabancı,2002,Izmir,38
Yabancı,2002,Kahramanmaras,0
Yabancı,2002,Karabuk,0
Yabancı,2002,Karaman,0
Yabancı,2002,Kars,3
Yabancı,2002,Kastamonu,0
Yabancı,2002,Kayseri,0
Yabancı,2002,Kilis,0
Yabancı,2002,Kirikkale,0
Yabancı,2002,Kirklareli,0
Yabancı,2002,Kirsehir,0
Yabancı,2002,Kocaeli,0
Yabancı,2002,Konya,3
Yabancı,2002,Kutahya,0
Yabancı,2002,Malatya,0
Yabancı,2002,Manisa,0
Yabancı,2002,Mardin,0
Yabancı,2002,Mersin,2
Yabancı,2002,Mugla,0
Yabancı,2002,Mus,0
Yabancı,2002,Nevsehir,0
Yabancı,2002,Nigde,0
Yabancı,2002,Ordu,0
Yabancı,2002,Osmaniye,0
Yabancı,2002,Rize,0
Yabancı,2002,Sakarya,0
Yabancı,2002,Samsun,4
Yabancı,2002,Sanliurfa,0
Yabancı,2002,Siirt,0
Yabancı,2002,Sinop,0
Yabancı,2002,Sirnak,0
Yabancı,2002,Sivas,2
Yabancı,2002,Tekirdag,0
Yabancı,2002,Tokat,0
Yabancı,2002,Trabzon,16
Yabancı,2002,Tunceli,0
Yabancı,2002,Usak,0
Yabancı,2002,Van,2
Yabancı,2002,Yalova,0
Yabancı,2002,Yozgat,0
Yabancı,2002,Zonguldak,1
Yabancı,2003,Adana,2
Yabancı,2003,Adiyaman,0
Yabancı,2003,Afyonkarahisar,0
Yabancı,2003,Agri,0
Yabancı,2003,Aksaray,0
Yabancı,2003,Amasya,0
Yabancı,2003,Ankara,41
Yabancı,2003,Antalya,5
Yabancı,2003,Ardahan,0
Yabancı,2003,Artvin,0
Yabancı,2003,Aydin,1
Yabancı,2003,Balikesir,0
Yabancı,2003,Bartin,0
Yabancı,2003,Batman,0
Yabancı,2003,Bayburt,0
Yabancı,2003,Bilecik,0
Yabancı,2003,Bingol,0
Yabancı,2003,Bitlis,0
Yabancı,2003,Bolu,0
Yabancı,2003,Burdur,0
Yabancı,2003,Bursa,11
Yabancı,2003,Canakkale,0
Yabancı,2003,Cankiri,0
Yabancı,2003,Corum,0
Yabancı,2003,Denizli,0
Yabancı,2003,Diyarbakir,0
Yabancı,2003,Duzce,0
Yabancı,2003,Edirne,0
Yabancı,2003,Elazig,0
Yabancı,2003,Erzincan,0
Yabancı,2003,Erzurum,3
Yabancı,2003,Eskisehir,0
Yabancı,2003,Gaziantep,0
Yabancı,2003,Giresun,0
Yabancı,2003,Gumushane,0
Yabancı,2003,Hakkari,0
Yabancı,2003,Hatay,0
Yabancı,2003,Igdir,0
Yabancı,2003,Isparta,0
Yabancı,2003,Istanbul,176
Yabancı,2003,Izmir,5
Yabancı,2003,Kahramanmaras,0
Yabancı,2003,Karabuk,0
Yabancı,2003,Karaman,0
Yabancı,2003,Kars,0
Yabancı,2003,Kastamonu,0
Yabancı,2003,Kayseri,0
Yabancı,2003,Kilis,0
Yabancı,2003,Kirikkale,0
Yabancı,2003,Kirklareli,0
Yabancı,2003,Kirsehir,0
Yabancı,2003,Kocaeli,1
Yabancı,2003,Konya,5
Yabancı,2003,Kutahya,0
Yabancı,2003,Malatya,0
Yabancı,2003,Manisa,0
Yabancı,2003,Mardin,5
Yabancı,2003,Mersin,0
Yabancı,2003,Mugla,0
Yabancı,2003,Mus,0
Yabancı,2003,Nevsehir,0
Yabancı,2003,Nigde,0
Yabancı,2003,Ordu,0
Yabancı,2003,Osmaniye,0
Yabancı,2003,Rize,0
Yabancı,2003,Sakarya,0
Yabancı,2003,Samsun,0
Yabancı,2003,Sanliurfa,0
Yabancı,2003,Siirt,0
Yabancı,2003,Sinop,0
Yabancı,2003,Sirnak,0
Yabancı,2003,Sivas,4
Yabancı,2003,Tekirdag,0
Yabancı,2003,Tokat,0
Yabancı,2003,Trabzon,0
Yabancı,2003,Tunceli,0
Yabancı,2003,Usak,0
Yabancı,2003,Van,3
Yabancı,2003,Yalova,0
Yabancı,2003,Yozgat,0
Yabancı,2003,Zonguldak,4
Yabancı,2004,Adana,30
Yabancı,2004,Adiyaman,0
Yabancı,2004,Afyonkarahisar,0
Yabancı,2004,Agri,0
Yabancı,2004,Aksaray,0
Yabancı,2004,Amasya,0
Yabancı,2004,Ankara,29
Yabancı,2004,Antalya,3
Yabancı,2004,Ardahan,0
Yabancı,2004,Artvin,0
Yabancı,2004,Aydin,0
Yabancı,2004,Balikesir,0
Yabancı,2004,Bartin,0
Yabancı,2004,Batman,0
Yabancı,2004,Bayburt,0
Yabancı,2004,Bilecik,0
Yabancı,2004,Bingol,0
Yabancı,2004,Bitlis,0
Yabancı,2004,Bolu,0
Yabancı,2004,Burdur,0
Yabancı,2004,Bursa,9
Yabancı,2004,Canakkale,0
Yabancı,2004,Cankiri,0
Yabancı,2004,Corum,0
Yabancı,2004,Denizli,0
Yabancı,2004,Diyarbakir,8
Yabancı,2004,Duzce,0
Yabancı,2004,Edirne,0
Yabancı,2004,Elazig,0
Yabancı,2004,Erzincan,0
Yabancı,2004,Erzurum,3
Yabancı,2004,Eskisehir,2
Yabancı,2004,Gaziantep,0
Yabancı,2004,Giresun,0
Yabancı,2004,Gumushane,0
Yabancı,2004,Hakkari,0
Yabancı,2004,Hatay,3
Yabancı,2004,Igdir,0
Yabancı,2004,Isparta,0
Yabancı,2004,Istanbul,142
Yabancı,2004,Izmir,33
Yabancı,2004,Kahramanmaras,0
Yabancı,2004,Karabuk,0
Yabancı,2004,Karaman,0
Yabancı,2004,Kars,0
Yabancı,2004,Kastamonu,0
Yabancı,2004,Kayseri,0
Yabancı,2004,Kilis,0
Yabancı,2004,Kirikkale,0
Yabancı,2004,Kirklareli,0
Yabancı,2004,Kirsehir,0
Yabancı,2004,Kocaeli,0
Yabancı,2004,Konya,3
Yabancı,2004,Kutahya,0
Yabancı,2004,Malatya,0
Yabancı,2004,Manisa,0
Yabancı,2004,Mardin,0
Yabancı,2004,Mersin,1
Yabancı,2004,Mugla,0
Yabancı,2004,Mus,1
Yabancı,2004,Nevsehir,0
Yabancı,2004,Nigde,0
Yabancı,2004,Ordu,0
